###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58821.500585  15.792  0.010  1750   18 o  0   5.23  95.12419 -25.04329  6897.22  9929.08 2.31 2.24 -75.3 -0.436 19.62 21.05 02a58821o0635o
58821.507569  15.791  0.010  1753   18 o  0   8.21  95.12419 -25.04329  6954.46 10012.48 2.38 2.21 -67.0 -0.434 19.63 21.06 02a58821o0650o
58821.520661  15.844  0.010  1670   17 o  0   7.76  95.12419 -25.04329  6978.50  9895.32 2.42 2.21 -60.8 -0.434 19.66 21.11 02a58821o0677o
58825.469134  15.810  0.012  1722   21 o  0   1.68  95.12419 -25.04329  3675.25   590.05 1.98 1.89  85.9 -0.444 19.19 19.95 02a58825o0612o
58825.472793  15.753  0.011  1815   20 o  0   2.21  95.12419 -25.04329  3693.78   627.50 2.05 1.96  81.6 -0.441 19.15 19.97 02a58825o0620o
58825.481036  15.733  0.012  1849   23 o  0   1.20  95.12419 -25.04329  3631.69   551.37 2.14 2.05 -77.6 -0.427 19.11 20.00 02a58825o0637o
58825.492198  15.750  0.011  1819   20 o  0   2.57  95.12419 -25.04329  6976.37  9894.06 2.36 2.25  60.3 -0.421 19.17 20.01 02a58825o0661o
58827.455256  16.043  0.015  1390   21 o  0   1.63  95.12419 -25.04329  4680.59  7548.69 2.37 2.17 -78.8 -0.402 18.84 19.35 01a58827o0598o
58827.458482  16.062  0.015  1366   20 o  0   1.87  95.12419 -25.04329  4660.89  7510.33 2.23 2.18 -67.8 -0.396 18.89 19.36 01a58827o0605o
58827.464455  16.032  0.016  1403   22 o  0   1.33  95.12419 -25.04329  4717.12  7587.75 2.29 2.22 -60.8 -0.402 18.85 19.36 01a58827o0617o
58827.474398  16.064  0.016  1363   21 o  0   1.39  95.12419 -25.04329  5839.78  3089.41 2.27 2.19 -52.6 -0.388 18.85 19.35 01a58827o0638o
58829.498344  15.782  0.022  1768   39 o  0   1.43  95.12419 -25.04329  9831.26  3734.71 2.45 2.00  33.5 -0.396 18.16 18.59 02a58829o0683o
58829.502019  15.806  0.022  1729   39 o  0   2.05  95.12419 -25.04329  9812.21  3696.51 2.44 2.03  31.8 -0.396 18.16 18.58 02a58829o0691o
58829.507514  15.769  0.022  1788   40 o  0   1.16  95.12419 -25.04329  9869.85  3775.03 2.24 2.02  37.6 -0.406 18.19 18.58 02a58829o0703o
58829.517624  15.793  0.022  1749   38 o  0   1.16  95.12419 -25.04329  9889.70  3658.65 2.09 2.04  47.7 -0.429 18.23 18.58 02a58829o0725o
58831.453404  15.984  0.027  1467   40 o  0   0.94  95.12419 -25.04329  4677.99  7546.31 3.83 3.72 -23.5 -0.373 18.13 19.14 01a58831o0589o
58831.456626  15.969  0.021  1487   31 o  0   1.53  95.12419 -25.04329  4660.02  7508.86 3.55 3.38  -9.9 -0.360 18.34 19.19 01a58831o0596o
58831.461917  15.991  0.022  1457   32 o  0   1.22  95.12419 -25.04329  5859.06  2975.88 3.58 3.36   1.0 -0.315 18.17 19.04 01a58831o0607o
58831.471819  16.035  0.022  1400   31 o  0   1.03  95.12419 -25.04329  4734.42  7470.99 3.53 3.16 -87.9 -0.375 18.44 19.27 01a58831o0628o
58833.476412  15.793  0.012  1749   22 o  0   1.69  95.12419 -25.04329   743.46  6834.39 2.38 1.88 -57.1 -0.425 19.18 20.04 02a58833o0628o
58833.479781  15.800  0.012  1738   20 o  0   1.64  95.12419 -25.04329  9815.16  3690.65 2.62 2.30 -63.8 -0.404 19.00 20.03 02a58833o0635o
58833.489744  15.758  0.011  1806   20 o  0   2.27  95.12419 -25.04329  9874.92  3766.74 2.27 2.14 -68.2 -0.415 19.14 20.03 02a58833o0656o
58833.495124  15.767  0.012  1792   22 o  0   1.36  95.12419 -25.04329  9901.31  3652.25 2.51 2.05 -61.3 -0.419 19.12 20.02 02a58833o0667o
58837.455720  15.950  0.024  1513   36 o  0   0.98  95.12419 -25.04329  9690.26  1786.07 2.30 1.79 -58.3 -0.462 19.26 20.60 02a58837o0587o
58837.458923  15.833  0.010  1686   17 o  0   4.99  95.12419 -25.04329   869.76  8808.28 2.14 1.86 -45.0 -0.477 19.57 20.99 02a58837o0593o
58837.465307  15.839  0.010  1676   17 o  0   2.47  95.12419 -25.04329  9732.18  1819.67 2.50 1.86 -57.3 -0.451 19.60 20.98 02a58837o0606o
58837.482904  15.792  0.011  1750   19 o  0   2.82  95.12419 -25.04329  9752.90  1707.02 2.53 1.83 -57.8 -0.446 19.52 20.82 02a58837o0643o
58839.431674  15.915  0.028  1563   44 o  0   1.28  95.12419 -25.04329  7905.04  3859.34 4.31 2.56  -2.2 -0.330 17.97 19.68 01a58839o0513o
58839.441820  15.951  0.100  1513  151 o  0   1.31  95.12419 -25.04329  7885.07  3819.60 4.11 2.99  -1.9 -0.343 16.51 18.31 01a58839o0534o
58839.445511  15.910  0.019  1570   30 o  0   1.31  95.12419 -25.04329  7942.81  3896.83 4.14 3.05  -4.3 -0.319 18.60 20.44 01a58839o0542o
58839.451278  15.855  0.099  1652  163 o  0   1.40  95.12419 -25.04329  2645.05  6798.24 3.13 2.99  -4.9 -0.339 16.75 18.40 01a58839o0554o
58841.459808  15.900  0.010  1584   16 c  0   2.44  95.12419 -25.04329  9699.59  1781.64 2.90 2.38 -59.4 -0.404 19.70 21.76 02a58841o0589c
58841.463514  15.833  0.009  1686   16 c  0   2.71  95.12419 -25.04329  9681.34  1744.39 2.94 2.47 -60.3 -0.397 19.66 21.75 02a58841o0597c
58841.469476  15.772  0.009  1784   16 c  0   1.68  95.12419 -25.04329  9740.15  1824.05 2.95 2.54 -59.6 -0.399 19.60 21.73 02a58841o0610c
58841.480119  15.726  0.009  1860   16 c  0   2.87  95.12419 -25.04329  9764.26  1709.19 3.00 2.49 -56.8 -0.403 19.63 21.73 02a58841o0633c
58845.489075  15.736  0.008  1843   16 c  0   6.38  95.12419 -25.04329  1713.75  1684.17 2.49 2.29 -70.9 -0.417 19.76 21.87 02a58845o0642c
58845.491851  15.722  0.008  1868   16 c  0   4.92  95.12419 -25.04329  1696.31  1644.07 2.60 2.36 -66.9 -0.416 19.76 21.87 02a58845o0648c
58845.497462  15.717  0.009  1876   17 c  0   4.14  95.12419 -25.04329  1753.95  1726.91 2.57 2.33 -69.9 -0.412 19.76 21.88 02a58845o0660c
58845.511256  15.673  0.008  1953   15 c  0   9.26  95.12419 -25.04329  1776.32  1608.35 2.51 2.29 -71.0 -0.420 19.76 21.85 02a58845o0689c
58851.443476  15.818  0.010  1709   18 o  0   5.58  95.12419 -25.04329  9606.98   283.10 2.65 2.24 -88.2 -0.403 19.58 21.19 01a58851o0409o
58851.446791  15.805  0.010  1730   17 o  0   4.31  95.12419 -25.04329  9628.91   321.98 2.72 2.33 -89.7 -0.404 19.57 21.25 01a58851o0416o
58851.453026  15.843  0.010  1670   16 o  0   4.15  95.12419 -25.04329  9567.62   241.87 2.80 2.32 -87.0 -0.405 19.56 21.34 01a58851o0429o
58851.453946  15.941  0.012  1526   18 o  0  17.31  95.12419 -25.04329  7427.68 10485.42 2.83 2.25 -77.6 -0.378 19.61 21.40 01a58851o0431o
58851.457175  16.055  0.015  1374   20 o  0  18.55  95.12419 -25.04329  7446.87 10524.20 3.05 2.50 -70.3 -0.352 19.49 21.39 01a58851o0438o
58851.462765  15.903  0.010  1581   16 o  0  11.71  95.12419 -25.04329  7388.68 10444.65 2.57 2.00 -71.8 -0.387 19.75 21.39 01a58851o0450o
58851.471077  15.897  0.010  1590   16 o  0   4.06  95.12419 -25.04329  9542.68   360.01 2.61 2.11 -85.5 -0.411 19.66 21.40 01a58851o0467o
58855.493789  15.979  0.021  1474   31 o  0   0.95  95.12419 -25.04329  9609.76   282.60 3.62 3.20 -73.8 -0.320 18.47 19.39 01a58855o0354o
58855.497633  16.111  0.028  1305   37 o  0   1.87  95.12419 -25.04329  7428.30 10482.40 3.60 3.01 -74.2 -0.296 18.51 19.43 01a58855o0362o
58855.498094  16.028  0.020  1409   28 o  0   1.49  95.12419 -25.04329  9629.70   321.77 3.51 2.96 -80.9 -0.355 18.48 19.37 01a58855o0363o
58855.501813  16.159  0.037  1249   46 o  0   2.00  95.12419 -25.04329  7450.48 10524.17 3.22 2.74 -79.1 -0.344 18.63 19.42 01a58855o0371o
58855.502884  16.049  0.022  1382   30 o  0   0.99  95.12419 -25.04329  9570.37   243.44 3.56 2.90 -88.2 -0.381 18.50 19.34 01a58855o0373o
58855.506658  16.059  0.019  1370   26 o  0   1.84  95.12419 -25.04329  7391.34 10444.28 3.01 2.47 -74.5 -0.333 18.66 19.39 01a58855o0381o
58855.516417  16.017  0.021  1424   30 o  0   1.27  95.12419 -25.04329  9552.16   363.94 3.46 2.83 -81.8 -0.343 18.44 19.24 01a58855o0401o
58865.455689  16.044  0.012  1388   16 o  0   4.99  95.12419 -25.04329  2909.62 10159.11 2.30 2.13  80.6 -0.419 19.45 20.73 02a58865o0171o
58865.458923  16.079  0.014  1344   19 o  0   2.09  95.12419 -25.04329  2890.40 10121.35 2.22 2.06 -83.8 -0.434 19.42 20.68 02a58865o0178o
58865.464361  16.066  0.013  1361   17 o  0   3.18  95.12419 -25.04329  2951.03 10199.09 2.25 2.06 -77.2 -0.426 19.41 20.61 02a58865o0188o
58865.478264  16.033  0.013  1403   18 o  0   2.49  95.12419 -25.04329  2973.32 10080.40 2.25 2.02 -64.4 -0.435 19.39 20.48 02a58865o0216o
58867.408555  15.802  0.010  1735   16 o  0   1.76  95.12419 -25.04329  6966.54  8914.87 2.54 2.04 -84.2 -0.405 19.62 21.09 01a58867o0440o
58867.411382  15.801  0.009  1735   15 o  0   2.75  95.12419 -25.04329  6986.30  8954.01 2.36 1.90 -80.4 -0.413 19.64 21.09 01a58867o0446o
58867.417645  15.800  0.010  1738   17 o  0   2.53  95.12419 -25.04329  6928.77  8875.37 2.40 1.94 -80.5 -0.413 19.64 21.09 01a58867o0459o
58867.428259  15.775  0.010  1778   17 o  0   2.32  95.12419 -25.04329  6912.21  8991.53 2.41 1.94 -82.7 -0.410 19.64 21.02 01a58867o0482o
58869.413903  16.075  0.010  1349   14 c  0   3.99  95.12419 -25.04329  3779.21  3565.03 2.45 2.35  85.6 -0.401 19.75 21.98 02a58869o0452c
58869.416763  16.060  0.010  1368   14 c  0   3.20  95.12419 -25.04329  3760.42  3526.29 2.51 2.41 -79.4 -0.401 19.77 22.00 02a58869o0458c
58869.423583  16.104  0.010  1313   14 c  0   4.68  95.12419 -25.04329  3817.48  3604.93 2.43 2.32  89.6 -0.402 19.78 21.98 02a58869o0472c
58869.436497  16.093  0.011  1327   14 c  0   2.87  95.12419 -25.04329  3837.56  3489.59 2.53 2.43  83.7 -0.396 19.76 21.96 02a58869o0498c
58871.360601  16.066  0.010  1360   14 o  0   2.87  95.12419 -25.04329  3658.80  1632.69 2.40 2.05  73.3 -0.419 19.62 21.19 01a58871o0307o
58871.367296  16.042  0.011  1391   16 o  0   1.55  95.12419 -25.04329  6985.56  8959.98 2.50 2.22 -83.3 -0.411 19.59 21.18 01a58871o0321o
58871.370533  16.024  0.011  1414   15 o  0   1.84  95.12419 -25.04329  6928.31  8881.00 2.49 2.23 -82.5 -0.410 19.60 21.18 01a58871o0328o
58871.385170  15.937  0.011  1531   16 o  0   1.67  95.12419 -25.04329  6908.94  8996.03 2.35 2.05 -86.5 -0.408 19.63 21.18 01a58871o0349o
58873.392026  15.886  0.009  1605   15 c  0   5.38  95.12419 -25.04329  3778.59  3559.98 2.45 2.34  67.1 -0.400 19.70 21.69 02a58873o0403c
58873.394850  15.915  0.009  1563   14 c  0   6.66  95.12419 -25.04329  3759.58  3519.37 2.45 2.34  63.1 -0.401 19.75 21.68 02a58873o0409c
58873.400039  15.925  0.009  1548   15 c  0   4.33  95.12419 -25.04329  3818.52  3600.50 2.46 2.33  67.1 -0.401 19.74 21.68 02a58873o0420c
58873.411161  15.989  0.010  1461   14 c  0   3.39  95.12419 -25.04329  3840.76  3486.29 2.47 2.35  74.2 -0.402 19.72 21.66 02a58873o0444c
58875.455459  15.751  0.010  1818   18 o  0   2.49  95.12419 -25.04329  4132.55  5049.65 2.55 2.26 -86.1 -0.393 19.39 20.74 01a58875o0475o
58875.460554  15.746  0.010  1827   18 o  0   1.22  95.12419 -25.04329  4152.16  5088.67 2.47 2.18 -80.5 -0.396 19.41 20.75 01a58875o0484o
58875.463465  15.773  0.010  1782   18 o  0   1.39  95.12419 -25.04329  4095.78  5010.93 2.45 2.26 -77.3 -0.396 19.42 20.74 01a58875o0490o
58875.477951  15.834  0.011  1684   18 o  0   1.67  95.12419 -25.04329  4074.96  5128.99 2.89 2.52 -76.2 -0.382 19.26 20.79 01a58875o0519o
58877.331578  15.655  0.008  1986   16 c  0   2.33  95.12419 -25.04329  1675.59   680.20 2.71 2.59 -84.2 -0.390 19.63 21.79 02a58877o0272c
58877.334823  15.672  0.008  1956   16 c  0   2.80  95.12419 -25.04329  1696.64   719.12 2.69 2.59 -87.1 -0.395 19.63 21.80 02a58877o0279c
58877.343498  15.665  0.008  1969   16 c  0   2.47  95.12419 -25.04329  1633.22   644.88 2.55 2.38 -68.2 -0.402 19.72 21.79 02a58877o0297c
58877.352967  15.723  0.009  1866   17 c  0   3.30  95.12419 -25.04329  8933.89  9786.63 3.14 2.85  45.7 -0.355 19.65 21.81 02a58877o0317c
58879.409900  15.832  0.010  1687   16 o  0   1.84  95.12419 -25.04329  4128.32  5054.02 2.37 2.25 -82.6 -0.379 19.55 21.01 01a58879o0420o
58879.413134  15.837  0.010  1679   17 o  0   2.81  95.12419 -25.04329  4148.79  5092.53 2.52 2.28 -84.8 -0.383 19.48 20.99 01a58879o0427o
58879.418710  15.801  0.010  1737   17 o  0   5.18  95.12419 -25.04329  4089.73  5015.31 2.37 2.22 -78.2 -0.384 19.50 20.93 01a58879o0439o
58879.429398  15.815  0.010  1714   17 o  0   1.70  95.12419 -25.04329  4072.61  5130.82 2.48 2.23 -84.0 -0.378 19.46 20.89 01a58879o0462o
58883.368001  16.043  0.016  1390   22 o  0   1.40  95.12419 -25.04329  2815.11  8657.93 2.73 2.35 -73.2 -0.399 19.05 19.90 01a58883o0349o
58883.371862  16.031  0.014  1405   20 o  0   1.93  95.12419 -25.04329  2834.44  8697.91 2.32 2.05 -72.3 -0.419 19.15 19.88 01a58883o0357o
58883.378524  16.063  0.015  1364   20 o  0   1.73  95.12419 -25.04329  2777.53  8620.29 2.50 2.26 -70.2 -0.417 19.06 19.89 01a58883o0370o
58883.388391  16.055  0.015  1373   21 o  0   1.61  95.12419 -25.04329  2760.39  8736.19 2.69 2.30 -80.3 -0.395 19.07 19.85 01a58883o0389o
58887.370905  16.053  0.029  1376   39 o  0   1.29  95.12419 -25.04329  2817.63  8662.86 3.70 3.28 -82.3 -0.291 18.16 18.86 01a58887o0350o
58887.374611  16.073  0.030  1352   40 o  0   0.93  95.12419 -25.04329  2835.92  8701.95 3.17 2.81 -84.2 -0.341 18.33 18.85 01a58887o0357o
58887.382521  16.038  0.026  1395   37 o  0   0.87  95.12419 -25.04329  2779.00  8624.10 3.16 2.81 -84.2 -0.337 18.30 18.82 01a58887o0373o
58887.394250  16.094  0.033  1326   44 o  0   0.87  95.12419 -25.04329  2758.91  8739.14 3.51 2.94 -83.7 -0.314 18.25 18.77 01a58887o0397o
58891.408027  15.975  0.017  1479   25 o  0   1.40  95.12419 -25.04329  9844.87  2831.19 2.37 2.05 -88.6 -0.393 18.81 19.27 01a58891o0079o
58891.411900  15.952  0.018  1511   27 o  0   1.61  95.12419 -25.04329  9859.86  2872.53 2.60 2.09 -88.8 -0.389 18.74 19.25 01a58891o0086o
58891.417073  15.946  0.018  1519   27 o  0   1.37  95.12419 -25.04329  9803.11  2793.94 2.53 2.12 -83.1 -0.396 18.72 19.21 01a58891o0097o
58891.430477  15.853  0.019  1656   32 o  0   1.30  95.12419 -25.04329  9784.07  2912.01 2.88 2.40 -87.3 -0.351 18.47 19.08 01a58891o0126o
58895.374363  16.054  0.011  1375   16 o  0   4.15  95.12419 -25.04329  9838.42  2830.63 2.49 2.30 -79.5 -0.384 19.60 21.10 01a58895o0015o
58895.377605  16.058  0.011  1370   15 o  0   5.64  95.12419 -25.04329  9853.52  2870.22 2.60 2.09 -83.9 -0.397 19.58 21.08 01a58895o0021o
58895.387778  16.048  0.012  1382   17 o  0   2.41  95.12419 -25.04329  9797.46  2793.29 2.80 2.29 -79.4 -0.380 19.48 21.02 01a58895o0041o
58895.394354  16.087  0.012  1335   16 o  0   2.65  95.12419 -25.04329  9782.32  2910.65 2.70 2.29 -82.9 -0.395 19.48 20.99 01a58895o0055o
58903.234226  15.791  0.010  1753   17 o  0   6.01  95.12419 -25.04329  2728.87  7615.88 2.33 2.19 -86.9 -0.398 19.51 20.95 01a58903o0062o
58903.238429  15.763  0.010  1798   18 o  0   6.46  95.12419 -25.04329  2709.87  7577.74 2.19 2.00  88.2 -0.428 19.65 21.00 01a58903o0070o
58903.248223  15.773  0.010  1782   17 o  0   3.22  95.12419 -25.04329  2767.62  7656.21 2.22 1.99  88.2 -0.417 19.62 21.04 01a58903o0090o
58903.258638  15.761  0.009  1801   17 o  0   8.08  95.12419 -25.04329  2785.81  7542.20 2.44 2.19 -88.3 -0.409 19.51 21.07 01a58903o0111o
58905.298141  16.098  0.011  1320   15 c  0   2.40  95.12419 -25.04329  8695.89  5881.56 2.81 2.59 -71.7 -0.390 19.63 21.70 02a58905o0196c
58905.300885  16.096  0.011  1323   15 c  0   2.65  95.12419 -25.04329  8677.39  5843.46 2.74 2.54 -75.3 -0.392 19.66 21.70 02a58905o0202c
58905.305458  16.066  0.011  1360   15 c  0   1.90  95.12419 -25.04329  8736.43  5923.20 2.89 2.56 -65.6 -0.392 19.63 21.70 02a58905o0212c
58905.313251  16.001  0.012  1444   17 c  0   1.51  95.12419 -25.04329  8757.51  5806.59 3.01 2.68 -64.7 -0.385 19.62 21.70 02a58905o0229c
58907.347404  15.992  0.010  1457   15 o  0   4.45  95.12419 -25.04329  6066.98  4949.94 2.34 1.99 -87.0 -0.397 19.53 20.96 01a58907o0258o
58907.352518  15.990  0.012  1459   17 o  0   1.65  95.12419 -25.04329  6082.79  4987.72 2.61 2.21  88.2 -0.389 19.42 20.93 01a58907o0268o
58907.364112  16.026  0.011  1411   15 o  0   2.24  95.12419 -25.04329  6027.95  4910.29 2.23 1.94 -87.4 -0.398 19.58 20.91 01a58907o0291o
58907.369215  16.036  0.012  1398   16 o  0   2.49  95.12419 -25.04329  6006.35  5027.94 2.35 1.98 -83.7 -0.391 19.50 20.84 01a58907o0301o
58913.302513  16.027  0.017  1410   24 o  0   1.22  95.12419 -25.04329  5862.41  2026.27 2.11 2.01  58.5 -0.430 18.88 19.43 02a58913o0112o
58913.305771  16.092  0.017  1328   22 o  0   1.10  95.12419 -25.04329  5844.44  1987.77 2.16 2.06  65.0 -0.422 18.89 19.42 02a58913o0119o
58913.310830  16.071  0.017  1354   22 o  0   1.28  95.12419 -25.04329  5901.63  2065.58 2.09 2.00  69.3 -0.429 18.89 19.41 02a58913o0130o
58913.323286  16.004  0.021  1440   31 o  0   1.15  95.12419 -25.04329  5922.87  1948.89 2.19 2.00 -67.0 -0.422 18.27 18.82 02a58913o0157o
58915.243215  15.784  0.011  1764   20 o  0   2.97  95.12419 -25.04329  6952.08  9969.32 1.97 1.82   6.4 -0.353 19.04 19.28 01a58915o0069o
58915.250037  15.796  0.017  1745   30 o  0   1.81  95.12419 -25.04329  3634.79   642.39 2.92 2.23  -4.8 -0.358 18.68 19.24 01a58915o0083o
58915.253362  15.821  0.032  1705   55 o  0   0.84  95.12419 -25.04329  3574.71   564.70 2.85 2.16  -5.9 -0.373 18.35 18.96 01a58915o0090o
58915.263436  15.769  0.013  1788   23 o  0   2.62  95.12419 -25.04329  3555.33   681.20 2.63 2.02  -1.6 -0.378 18.92 19.34 01a58915o0110o
58917.233219  15.903  0.019  1581   29 o  0   1.25  95.12419 -25.04329  1750.02  2728.40 2.14 2.03 -57.9 -0.437 18.55 18.77 02a58917o0042o
58917.238550  15.948  0.024  1517   37 o  0   1.70  95.12419 -25.04329  8777.35  7778.75 2.45 2.33  57.5 -0.426 18.51 18.79 02a58917o0053o
58917.242289  15.936  0.024  1533   37 o  0   1.80  95.12419 -25.04329  8837.45  7857.24 2.50 2.39 -77.8 -0.425 18.49 18.78 02a58917o0060o
58917.257743  16.030  0.027  1406   39 o  0   2.02  95.12419 -25.04329  8857.16  7742.18 2.50 2.34 -84.6 -0.425 18.46 18.74 02a58917o0090o
58919.328720  15.842  0.015  1671   25 o  0   1.57  95.12419 -25.04329  3613.78   602.05 2.42 2.06  -2.9 -0.376 18.77 19.14 01a58919o0242o
58919.332938  15.842  0.017  1672   29 o  0   1.73  95.12419 -25.04329  3639.59   640.87 2.94 2.45  -8.9 -0.341 18.58 19.09 01a58919o0251o
58919.337609  15.879  0.019  1616   30 o  0   1.41  95.12419 -25.04329  3580.02   562.64 3.02 2.41  -7.3 -0.334 18.56 19.06 01a58919o0260o
58919.347825  15.926  0.017  1547   27 o  0   2.10  95.12419 -25.04329  3555.56   680.80 2.71 2.27 -10.6 -0.362 18.56 18.98 01a58919o0281o
58929.287020  16.074  0.011  1350   15 c  0   2.95  95.12419 -25.04329  1861.12  3630.93 2.46 2.33  87.8 -0.408 19.63 21.47 02a58929o0144c
58929.289806  16.072  0.011  1353   15 c  0   4.95  95.12419 -25.04329  1840.65  3590.90 2.46 2.33  89.8 -0.407 19.61 21.45 02a58929o0150c
58929.295808  16.104  0.012  1314   15 c  0   2.62  95.12419 -25.04329  1897.99  3669.40 2.40 2.29  85.4 -0.411 19.61 21.42 02a58929o0163c
58929.306525  16.107  0.012  1309   16 c  0   3.02  95.12419 -25.04329  1918.53  3552.67 2.57 2.24 -65.1 -0.408 19.57 21.33 02a58929o0186c
58937.251385  -1.619  0.960 16132250404 15486960388 o  0   0.93  95.12419 -25.04329  4632.02  7545.09 3.01 2.03  42.8 -0.407 -3.30 -2.62 02a58937o0018o
58937.254632  15.437  0.126  2429  307 o  0   1.48  95.12419 -25.04329  4611.86  7506.28 2.69 2.04  45.4 -0.397 15.46 16.12 02a58937o0025o
58939.297699  15.691  0.131  1922  252 o  0   0.83  95.12419 -25.04329  8672.56  9085.67 2.19 1.96  57.2 -0.372 16.32 16.51 01a58939o0091o
58939.302062  15.752  0.088  1816  159 o  0   1.10  95.12419 -25.04329  8689.76  9139.89 2.24 1.84  82.7 -0.377 16.52 16.71 01a58939o0100o
58939.307625  15.773  0.079  1782  142 o  0   1.29  95.12419 -25.04329  8628.07  9079.85 2.23 2.03  67.7 -0.363 16.72 16.98 01a58939o0111o
58939.318311  15.958  0.231  1503  348 o  0   1.11  95.12419 -25.04329  8603.92  9231.50 2.33 1.85 -87.1 -0.355 15.75 15.95 01a58939o0133o
58941.277002  15.949  0.014  1515   22 o  0   1.59  95.12419 -25.04329  7870.29  3864.61 2.15 1.98  58.5 -0.433 18.99 19.60 02a58941o0103o
58941.280215  15.981  0.017  1471   24 o  0   1.00  95.12419 -25.04329  7852.10  3827.61 2.20 1.98  48.2 -0.429 18.96 19.58 02a58941o0110o
58941.285453  15.965  0.015  1493   23 o  0   1.56  95.12419 -25.04329  7912.23  3906.97 2.17 2.00  62.3 -0.428 18.96 19.54 02a58941o0121o
58941.297323  16.003  0.015  1442   22 o  0   1.35  95.12419 -25.04329  7932.93  3789.62 2.08 1.99  57.7 -0.430 18.92 19.46 02a58941o0146o
58949.243196  15.752  0.012  1817   22 c  0   1.63  95.12419 -25.04329  4911.20 10076.06 2.83 2.66 -43.5 -0.369 19.33 20.96 02a58949o0046c
58949.246513  15.787  0.012  1758   21 c  0   1.70  95.12419 -25.04329  4891.65 10035.66 3.03 2.69 -29.0 -0.366 19.32 21.04 02a58949o0053c
58949.282873  15.904  0.021  1579   34 c  0   1.12  95.12419 -25.04329  4951.43 10113.96 3.21 2.79 -31.7 -0.350 18.71 20.34 02a58949o0063c
58951.227662  16.072  0.024  1353   33 o  0   2.01  95.12419 -25.04329  9928.87  4782.17 2.19 1.90  16.9 -0.410 18.48 18.80 01a58951o0017o
58951.230886  16.049  0.017  1382   23 o  0   2.01  95.12419 -25.04329  9952.57  4822.30 2.28 1.87  17.6 -0.399 18.86 19.52 01a58951o0024o
58951.236041  16.083  0.013  1338   18 o  0   5.30  95.12419 -25.04329  9893.73  4744.29 2.34 1.95  15.3 -0.391 19.12 20.11 01a58951o0035o
58951.246695  16.061  0.016  1367   22 o  0   3.42  95.12419 -25.04329  9874.56  4860.11 2.36 1.89  15.1 -0.397 19.14 20.24 01a58951o0056o
58955.235157  16.127  0.023  1286   29 o  0   1.41  95.12419 -25.04329  7579.26   384.28 3.57 3.29 -34.0 -0.354 18.36 19.73 01a58955o0032o
58955.238384  16.100  0.019  1318   25 o  0   1.13  95.12419 -25.04329  7600.38   424.47 3.06 2.87 -17.2 -0.345 18.78 20.03 01a58955o0039o
58955.243488  16.138  0.024  1273   30 o  0   1.02  95.12419 -25.04329  7540.68   345.54 4.39 4.27 -29.2 -0.300 18.29 20.05 01a58955o0050o
58955.260192  16.094  0.016  1325   22 o  0   0.96  95.12419 -25.04329  7518.50   466.26 2.70 2.58  -8.0 -0.338 18.86 19.94 01a58955o0083o
58957.234825  15.763  0.018  1799   32 c  0   2.44  95.12419 -25.04329  3208.23    53.20 2.77 2.51 -76.1 -0.360 18.39 19.53 02a58957o0008c
58957.244179  15.701  0.012  1903   24 c  0   1.79  95.12419 -25.04329  3246.77    90.77 2.64 2.34 -75.7 -0.375 19.01 20.43 02a58957o0028c
