###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60390.128946  16.713  0.057   750   43 o  0   1.50  94.91624 -24.69652  9178.47 10301.06 2.16 1.87 -23.2 -0.550 18.52 19.24 04a60390o0100o
60390.133634  16.661  0.052   786   40 o  0   1.43  94.91624 -24.69652  1301.95    61.86 2.66 2.13  33.7 -0.466 18.55 19.32 04a60390o0110o
60390.898340  16.869  0.048   649   31 o  0   1.49  94.91624 -24.69652  9002.28 10369.02 2.79 2.24 -46.9 -0.437 18.55 19.10 03a60391o0366o
60390.905958  16.917  0.059   621   37 o  0   2.07  94.91624 -24.69652  9021.23 10408.60 2.97 2.34 -45.1 -0.484 18.52 19.04 03a60391o0382o
60390.909196  16.861  0.054   654   35 o  0   1.25  94.91624 -24.69652  8966.23 10326.09 2.74 2.11 -46.4 -0.463 18.55 19.02 03a60391o0389o
60390.934947 -19.578  0.582   -54   31 o  0   1.70  94.91624 -24.69652  1331.71    47.84 2.55 2.33 -85.9 -0.406 18.47 18.98 03a60391o0443o
60393.056325  16.704  0.034   756   26 o  0   1.07  94.91624 -24.69652  3692.78  2414.07 2.06 1.99  54.5 -0.451 18.77 19.37 04a60393o0104o
60393.062345  16.678  0.028   774   22 o  0   2.88  94.91624 -24.69652  3712.46  2453.06 2.29 2.12 -18.9 -0.482 18.72 19.33 04a60393o0117o
60393.066142  16.770  0.041   711   29 o  0   1.79  94.91624 -24.69652  3653.86  2374.84 2.44 2.22 -29.8 -0.495 18.66 19.32 04a60393o0125o
60393.078657  16.901  0.037   630   23 o  0   1.75  94.91624 -24.69652  3627.52  2488.24 2.04 1.98  20.6 -0.459 18.73 19.30 04a60393o0152o
60394.040095  16.746  0.041   727   30 o  0   1.25  94.91624 -24.69652  4340.56  5897.49 2.08 1.84 -55.0 -0.467 18.73 19.20 04a60394o0139o
60394.043836  16.821  0.044   678   30 o  0   1.39  94.91624 -24.69652  4361.23  5934.75 2.16 1.95 -62.2 -0.463 18.68 19.23 04a60394o0147o
60394.052566  17.007  0.053   572   30 o  0   0.91  94.91624 -24.69652  4302.64  5854.74 2.10 1.90 -60.7 -0.464 18.68 19.19 04a60394o0166o
60394.063643  17.115  0.067   517   35 o  0   0.67  94.91624 -24.69652  4282.13  5968.74 2.10 1.89 -57.6 -0.459 18.67 19.14 04a60394o0190o
60394.786186  16.007  0.742  1436 1066 o  0   0.77  94.91624 -24.69652  4194.31  5933.88 2.29 2.02 -51.4 -0.422 14.86 14.40 03a60395o0140o
60394.796648 -15.732  0.978 -1850 1809 o  0   1.64  94.91624 -24.69652  4214.11  5972.93 2.29 2.04 -49.4 -0.411 13.96 13.29 03a60395o0162o
60394.880184  16.901  0.072   630   45 o  0   0.84  94.91624 -24.69652  4162.40  5896.58 2.37 2.11 -46.0 -0.383 18.12 18.40 03a60395o0198o
60394.884020  16.786  0.111   701   78 o  0   0.80  94.91624 -24.69652  4141.10  6012.01 2.42 2.13 -47.3 -0.383 17.64 17.90 03a60395o0206o
60395.776906  16.856  0.034   657   22 o  0   1.31  94.91624 -24.69652  1483.65  3953.64 2.79 2.59 -64.3 -0.378 18.79 19.73 03a60396o0119o
60395.779767  16.808  0.040   687   28 o  0   0.69  94.91624 -24.69652  1506.12  3993.67 2.73 2.53 -64.2 -0.400 18.79 19.72 03a60396o0125o
60395.784900  16.729  0.033   739   25 o  0   1.10  94.91624 -24.69652  1448.71  3915.35 2.69 2.41 -64.0 -0.392 18.77 19.64 03a60396o0136o
60395.794884  16.740  0.040   731   29 o  0   1.07  94.91624 -24.69652  1425.76  4032.48 2.94 2.68 -62.3 -0.392 18.67 19.61 03a60396o0157o
60397.034906  16.757  0.025   720   18 o  0   2.61  94.91624 -24.69652  1577.84  3983.99 2.09 1.92  80.2 -0.408 19.07 19.96 04a60397o0133o
60397.048933  16.858  0.032   656   21 o  0   1.54  94.91624 -24.69652  1597.72  4016.96 2.12 1.92  72.0 -0.408 19.02 19.86 04a60397o0163o
60397.051746  16.956  0.042   599   25 o  0   0.77  94.91624 -24.69652  1538.76  3940.00 2.13 1.95  77.1 -0.408 19.02 19.88 04a60397o0169o
60397.056860  17.002  0.035   574   20 o  0   1.43  94.91624 -24.69652  1517.45  4055.90 2.09 1.95  81.1 -0.415 18.97 19.81 04a60397o0180o
60397.998863  16.630  0.023   809   19 o  0   3.44  94.91624 -24.69652  4426.31  7848.25 2.18 1.89 -50.7 -0.500 19.26 20.53 04a60398o0058o
60398.002106  16.645  0.021   798   17 o  0   4.20  94.91624 -24.69652  4444.29  7885.09 2.23 1.94 -55.8 -0.495 19.29 20.55 04a60398o0065o
60398.007693  16.693  0.026   764   20 o  0   2.32  94.91624 -24.69652  4390.29  7805.26 2.17 1.92 -52.3 -0.513 19.24 20.51 04a60398o0077o
60398.019131  16.874  0.031   646   20 o  0   2.04  94.91624 -24.69652  4369.07  7913.96 2.19 1.82 -61.7 -0.492 19.21 20.36 04a60398o0102o
60398.775106  16.977  0.027   588   16 o  0   1.31  94.91624 -24.69652  4235.18  7866.54 2.70 2.38 -42.1 -0.381 19.29 20.71 03a60399o0123o
60398.778349  16.905  0.030   628   19 o  0   0.94  94.91624 -24.69652  4252.40  7906.03 2.70 2.38 -40.8 -0.378 19.24 20.65 03a60399o0130o
60398.783922  16.800  0.035   692   24 o  0   1.18  94.91624 -24.69652  4199.84  7827.83 2.90 2.45 -21.9 -0.458 18.91 20.34 03a60399o0142o
60398.806307  16.692  0.027   764   20 o  0   1.53  94.91624 -24.69652  4175.21  7945.92 2.66 2.33 -39.6 -0.372 19.02 20.12 03a60399o0190o
60399.759165  16.719  0.021   745   16 o  0   1.73  94.91624 -24.69652  1433.68  2012.47 2.26 1.98 -68.0 -0.409 19.40 20.67 03a60400o0088o
60399.762096  16.760  0.023   718   17 o  0   1.10  94.91624 -24.69652  1452.29  2052.74 2.22 2.00 -46.5 -0.431 19.39 20.63 03a60400o0094o
60399.768321  16.686  0.020   768   15 o  0   2.35  94.91624 -24.69652  1396.07  1973.95 2.26 2.06 -72.8 -0.409 19.41 20.66 03a60400o0107o
60399.778710  16.665  0.020   784   16 o  0   2.63  94.91624 -24.69652  1371.97  2092.45 2.17 1.91 -64.8 -0.424 19.45 20.66 03a60400o0129o
60401.143018  16.938  0.033   610   20 o  0   1.97  94.91624 -24.69652  1427.32  2058.13 2.43 1.86  41.0 -0.411 18.97 19.97 04a60401o0122o
60401.148704  16.846  0.041   663   27 o  0   0.93  94.91624 -24.69652  1442.16  2101.56 2.27 1.83  41.1 -0.437 18.91 19.88 04a60401o0134o
60401.152070  17.038  0.038   556   21 o  0   1.32  94.91624 -24.69652  1381.54  2027.02 2.45 1.89  40.8 -0.409 18.88 19.84 04a60401o0141o
60401.166605  17.133  0.052   509   27 o  0   1.41  94.91624 -24.69652  1349.40  2156.15 2.52 1.92  40.2 -0.399 18.68 19.56 04a60401o0172o
60401.756120  17.077  0.018   536   10 o  0   2.90  94.91624 -24.69652  8368.81  8290.90 3.42 2.63 -49.3 -0.386 19.75 20.34 03a60402o0047o
60401.777039  17.113  0.021   518   11 o  0   1.92  94.91624 -24.69652  8391.31  8334.33 3.45 2.80 -45.8 -0.364 19.73 20.35 03a60402o0062o
60401.796507  16.810  0.016   686   11 o  0   1.84  94.91624 -24.69652  8334.35  8254.95 3.18 2.69 -43.3 -0.362 19.81 20.48 03a60402o0076o
60404.723714  16.659  0.023   788   18 o  0   1.17  94.91624 -24.69652  8365.24  8292.36 2.61 2.07 -50.6 -0.397 19.24 18.97 03a60405o0002o
60404.746304  16.791  0.012   698    9 o  0   4.54  94.91624 -24.69652  8387.31  8334.13 2.70 2.15 -50.3 -0.405 20.18 20.74 03a60405o0018o
60404.761274  17.004  0.015   573    8 o  0   2.23  94.91624 -24.69652  8332.00  8255.80 2.63 2.14 -48.1 -0.397 20.12 20.64 03a60405o0028o
60411.018693  16.693  0.017   763   13 o  0   3.81  94.91624 -24.69652  9693.49  4104.76 2.66 2.15 -21.2 -0.424 19.91 20.35 04a60411o0059o
60411.032523  17.178  0.020   488   10 o  0   2.37  94.91624 -24.69652  9705.20  4143.51 2.70 2.14 -20.0 -0.413 19.88 20.30 04a60411o0069o
60411.046362  17.137  0.019   507   10 o  0   2.71  94.91624 -24.69652  9638.58  4065.96 2.67 2.12 -20.3 -0.408 19.90 20.27 04a60411o0079o
60418.023847  17.052  0.044   549   24 o  0   2.03  94.91624 -24.69652  2501.52  7934.21 2.29 1.95 -55.5 -0.485 18.94 19.84 04a60418o0103o
60418.027133  17.011  0.039   570   22 o  0   1.99  94.91624 -24.69652  2517.84  7972.86 2.25 1.92 -58.4 -0.475 18.95 19.77 04a60418o0110o
60418.033606  16.904  0.033   628   21 o  0   1.93  94.91624 -24.69652  2456.56  7895.48 2.33 1.84 -69.5 -0.450 18.90 19.78 04a60418o0124o
60418.043543  16.780  0.028   705   20 o  0   2.38  94.91624 -24.69652  2431.48  8013.21 2.46 1.88 -76.8 -0.415 18.90 19.69 04a60418o0145o
60418.763181  16.876  0.030   645   19 o  0   1.49  94.91624 -24.69652  2321.40  7933.55 2.36 2.08 -50.9 -0.390 19.04 19.82 03a60419o0129o
60418.766450  16.923  0.039   617   24 o  0   0.81  94.91624 -24.69652  2338.80  7974.69 2.28 2.05 -51.4 -0.394 19.06 19.80 03a60419o0136o
60418.771760  16.742  0.040   730   29 o  0   1.59  94.91624 -24.69652  2283.19  7896.00 2.34 2.11 -45.9 -0.497 18.64 19.38 03a60419o0147o
60418.781596  16.717  0.026   747   20 o  0   1.36  94.91624 -24.69652  2261.75  8011.46 2.36 2.08 -46.9 -0.391 19.01 19.72 03a60419o0167o
60419.733504  16.791  0.032   698   23 o  0   1.16  94.91624 -24.69652  9524.25  2345.73 2.21 2.03 -51.9 -0.428 18.99 19.68 03a60420o0070o
60419.736861  16.819  0.031   680   21 o  0   1.17  94.91624 -24.69652  9540.34  2384.79 2.21 1.95 -54.3 -0.407 19.02 19.68 03a60420o0077o
60419.741991  16.834  0.033   671   22 o  0   1.53  94.91624 -24.69652  9484.10  2304.99 2.26 1.97 -57.7 -0.407 18.96 19.67 03a60420o0088o
60419.753384  16.679  0.029   774   23 o  0   1.27  94.91624 -24.69652  9459.54  2421.64 2.15 1.95 -49.4 -0.430 18.97 19.64 03a60420o0112o
60422.747734  16.901  0.078   631   49 o  0   1.62  94.91624 -24.69652  7553.53  2370.79 2.38 2.05 -55.6 -0.442 17.63 17.85 03a60423o0104o
60422.751093  16.764  0.059   715   42 o  0   1.06  94.91624 -24.69652  7574.71  2411.59 2.26 1.97 -53.7 -0.457 18.19 18.37 03a60423o0111o
60422.756231  16.787  0.065   700   45 o  0   0.97  94.91624 -24.69652  7520.00  2330.41 2.43 2.03 -60.0 -0.430 18.04 18.35 03a60423o0122o
60422.767261  16.717  0.052   747   39 o  0   0.74  94.91624 -24.69652  7494.92  2445.49 2.39 2.02 -56.9 -0.437 18.48 18.94 03a60423o0145o
60423.746481  16.630  0.099   809   80 o  0   1.01  94.91624 -24.69652  5689.53  4337.56 2.42 2.08 -58.5 -0.426 17.43 17.60 03a60424o0100o
60423.749864  16.640  0.115   801   92 o  0   0.68  94.91624 -24.69652  5706.38  4377.93 2.31 2.08 -56.6 -0.456 17.37 17.21 03a60424o0107o
60423.755352  16.888  0.181   638  116 o  0   1.36  94.91624 -24.69652  5651.55  4299.55 2.40 2.07 -53.1 -0.431 16.73 16.45 03a60424o0119o
60423.766568  16.682  0.154   771  119 o  0   1.22  94.91624 -24.69652  5627.78  4415.81 2.35 2.04 -53.6 -0.447 16.86 16.56 03a60424o0143o
60424.997068  17.105  0.046   522   24 o  0   1.51  94.91624 -24.69652  5787.58  4252.92 2.30 2.05 -25.5 -0.480 18.67 19.36 04a60425o0097o
60425.000347  17.053  0.062   548   34 o  0   1.28  94.91624 -24.69652  5804.78  4291.95 2.60 2.38 -30.8 -0.470 18.57 19.37 04a60425o0104o
60425.016465  17.094  0.047   528   25 o  0   1.82  94.91624 -24.69652  5739.11  4213.84 2.20 1.97 -33.9 -0.455 18.60 19.26 04a60425o0139o
60425.021966  16.926  0.049   616   30 o  0   0.90  94.91624 -24.69652  5715.75  4331.91 2.33 2.11 -29.8 -0.467 18.55 19.21 04a60425o0151o
60426.017600  16.474  0.198   934  185 o  0   1.15  94.91624 -24.69652  1360.44 10100.81 3.07 2.04 -76.6 -0.346 16.60 16.62 04a60426o0132o
60426.020403  16.630  0.478   809  387 o  0   0.62  94.91624 -24.69652  1380.13 10142.10 2.44 1.92 -53.6 -0.443 16.38 16.50 04a60426o0138o
60426.025915 -18.951  3.688   -95  352 o  0   0.99  94.91624 -24.69652  1321.26 10064.96 2.64 1.95 -68.6 -0.430 15.89 15.85 04a60426o0150o
60426.036182  16.839  0.908   668  606 o  0   1.01  94.91624 -24.69652  1294.72 10184.41 2.94 2.00 -75.0 -0.371 15.44 15.33 04a60426o0172o
60427.776810  16.988  0.183   582  106 o  0   1.82  94.91624 -24.69652 10240.08  6388.17 2.55 2.15 -54.6 -0.363 16.83 17.53 03a60428o0002o
60427.779644  16.910  0.077   625   48 o  0   0.75  94.91624 -24.69652 10241.01  6384.84 2.79 2.16 -60.7 -0.356 18.46 19.25 03a60428o0008o
60427.783407  16.999  0.049   576   28 o  0   1.03  94.91624 -24.69652   333.03  6081.27 2.50 2.20 -62.5 -0.382 18.68 19.48 03a60428o0016o
60427.784766  17.029  0.051   560   28 o  0   1.20  94.91624 -24.69652 10185.26  6304.59 2.51 2.06 -59.3 -0.361 18.60 19.34 03a60428o0019o
60427.787054  16.967  0.048   593   28 o  0   1.23  94.91624 -24.69652   350.93  6120.72 2.51 2.22 -60.6 -0.383 18.68 19.45 03a60428o0024o
60427.792176  16.952  0.059   601   36 o  0   0.88  94.91624 -24.69652   295.39  6042.74 2.58 2.29 -63.4 -0.370 18.59 19.27 03a60428o0035o
60427.795411  16.846  0.053   663   35 o  0   0.79  94.91624 -24.69652 10162.36  6417.65 2.75 2.29 -57.8 -0.359 18.30 19.00 03a60428o0042o
60427.803775  16.814  0.046   683   32 o  0   1.16  94.91624 -24.69652   273.33  6160.75 2.74 2.49 -60.8 -0.368 18.39 19.08 03a60428o0060o
60432.998773  16.520  0.028   895   25 o  0   3.95  94.91624 -24.69652  8557.98  8153.75 2.30 1.91 -14.9 -0.444 18.88 19.83 04a60433o0111o
60433.002996  16.537  0.035   881   31 o  0   2.26  94.91624 -24.69652  8577.92  8194.41 2.24 1.91 -20.0 -0.438 18.89 19.76 04a60433o0120o
60433.018298  16.465  0.024   942   23 o  0   3.93  94.91624 -24.69652  8512.11  8121.06 2.25 1.94 -19.7 -0.440 18.84 19.92 04a60433o0153o
60433.025775  16.546  0.029   874   25 o  0   1.74  94.91624 -24.69652  8485.18  8238.42 2.51 2.23 -55.9 -0.414 18.85 19.88 04a60433o0169o
60434.004206  16.768  0.029   712   21 o  0   1.98  94.91624 -24.69652  9665.41  4107.68 2.66 2.32 -16.9 -0.415 18.96 20.07 04a60434o0123o
60434.007393  16.801  0.031   691   21 o  0   1.45  94.91624 -24.69652  9681.72  4147.87 2.67 2.38 -16.9 -0.405 18.94 20.07 04a60434o0130o
60434.013824  16.963  0.038   595   23 o  0   1.41  94.91624 -24.69652  9620.24  4071.82 2.94 2.54 -17.5 -0.373 18.83 20.02 04a60434o0144o
60434.024594  17.096  0.044   527   23 o  0   1.19  94.91624 -24.69652  9592.59  4191.96 2.93 2.60 -25.3 -0.362 18.80 19.99 04a60434o0167o
60435.751518  17.307  0.041   434   18 c  0   1.35  94.91624 -24.69652  4963.36  9932.87 3.65 2.94 -10.7 -0.358 19.12 21.01 03a60436o0125c
60435.754409  17.245  0.043   459   20 c  0   0.96  94.91624 -24.69652  4980.74  9970.49 3.67 2.95 -12.1 -0.334 19.15 21.00 03a60436o0131c
60435.760670  17.132  0.031   510   16 c  0   1.24  94.91624 -24.69652  4926.13  9890.88 3.22 2.68 -19.9 -0.336 19.23 21.00 03a60436o0144c
60435.771192  17.332  0.044   424   19 c  0   1.74  94.91624 -24.69652  4905.01 10006.67 3.89 3.06  -5.4 -0.337 19.03 20.90 03a60436o0166c
60436.991194  16.562  0.026   861   22 o  0   1.77  94.91624 -24.69652  5182.26  9869.65 2.82 2.11 -74.4 -0.417 18.98 20.23 04a60437o0099o
60436.993968  16.710  0.028   752   21 o  0   1.88  94.91624 -24.69652  5198.62  9909.10 3.17 2.35 -74.3 -0.393 18.90 20.23 04a60437o0105o
60436.999098  16.848  0.038   662   25 o  0   1.42  94.91624 -24.69652  5138.81  9833.11 3.57 2.82 -71.7 -0.354 18.73 20.25 04a60437o0116o
60437.015268  16.792  0.028   697   20 o  0   1.82  94.91624 -24.69652  5110.03  9957.33 2.96 2.12 -74.1 -0.391 18.94 20.15 04a60437o0151o
60438.722042  17.751  0.056   288   16 c  0   0.97  94.91624 -24.69652  6359.03  6388.68 3.08 2.82 -49.4 -0.372 19.21 21.07 03a60439o0068c
60438.725378  17.691  0.046   304   14 c  0   1.54  94.91624 -24.69652  6376.31  6427.09 2.95 2.69 -49.6 -0.375 19.27 21.09 03a60439o0075c
60438.730506  17.654  0.046   315   14 c  0   1.15  94.91624 -24.69652  6321.09  6346.90 2.76 2.44 -54.0 -0.378 19.35 21.10 03a60439o0086c
60438.742016  17.709  0.069   300   21 c  0   2.13  94.91624 -24.69652  6300.94  6460.80 3.57 3.30 -45.3 -0.370 19.02 21.07 03a60439o0111c
60439.729488  17.057  0.028   546   16 c  0   1.28  94.91624 -24.69652  1335.45    50.66 2.56 2.47  77.5 -0.380 19.43 21.12 03a60440o0086c
60439.744531  17.071  0.031   539   17 c  0   1.45  94.91624 -24.69652  9006.51 10380.43 2.94 2.55 -49.1 -0.402 19.30 20.96 03a60440o0118c
60439.747808  17.035  0.027   557   15 c  0   2.09  94.91624 -24.69652  9025.31 10420.27 2.90 2.49 -49.2 -0.413 19.30 20.95 03a60440o0125c
60439.754037  17.084  0.032   532   17 c  0   1.42  94.91624 -24.69652  8969.81 10336.07 3.04 2.58 -47.3 -0.418 19.25 20.94 03a60440o0138c
60439.764062  17.105  0.033   522   17 c  0   1.69  94.91624 -24.69652  8950.52 10450.90 3.18 2.68 -46.2 -0.422 19.17 20.91 03a60440o0159c
60440.985219  16.822  0.056   678   38 o  0   1.22  94.91624 -24.69652  1306.66    58.84 2.85 2.06  39.7 -0.442 18.65 19.72 04a60441o0090o
60440.989381  16.803  0.061   690   42 o  0   1.29  94.91624 -24.69652  9233.15 10224.83 2.66 2.33 -10.6 -0.462 18.31 19.34 04a60441o0099o
60440.992578  16.849  0.162   661  107 o  0   1.49  94.91624 -24.69652  9249.08 10265.41 2.78 2.71  86.3 -0.392 17.26 18.21 04a60441o0106o
60440.998621  16.803  0.090   690   62 o  0   1.03  94.91624 -24.69652  9187.26 10186.92 2.67 2.55 -31.0 -0.427 17.93 18.84 04a60441o0119o
60441.013179  17.792  0.252   277   70 o  0   1.56  94.91624 -24.69652  9158.61 10311.07 3.00 2.77 -77.3 -0.369 17.10 18.08 04a60441o0150o
60441.958375  16.675  0.403   776  313 o  0   0.91  94.91624 -24.69652  3681.80  2411.72 2.35 2.26  -2.1 -0.433 16.00 16.10 04a60442o0033o
60441.961573  16.936  0.321   610  196 o  0   1.04  94.91624 -24.69652  3699.58  2450.49 2.52 2.43  33.0 -0.411 16.49 17.06 04a60442o0040o
60441.969376  16.857  0.187   656  122 o  0   1.56  94.91624 -24.69652  3638.49  2373.49 2.54 2.42  35.2 -0.402 16.98 17.97 04a60442o0057o
60441.980994  17.268  0.097   450   44 o  0   1.10  94.91624 -24.69652  3611.71  2491.72 2.38 2.29  45.5 -0.400 17.98 18.86 04a60442o0082o
60442.707768  17.141  0.051   506   26 o  0   1.01  94.91624 -24.69652  3640.67  2459.02 2.75 2.46 -64.1 -0.405 18.74 19.71 03a60443o0045o
60442.711425  17.047  0.037   551   21 o  0   1.12  94.91624 -24.69652  3658.05  2498.57 2.62 2.38 -60.3 -0.413 18.94 20.03 03a60443o0053o
60442.718712  16.922  0.034   618   21 o  0   0.77  94.91624 -24.69652  3602.51  2418.32 2.52 2.27 -67.1 -0.420 19.11 20.21 03a60443o0069o
60442.734678  16.764  0.027   715   19 o  0   1.45  94.91624 -24.69652  3578.55  2535.11 2.54 2.27 -63.1 -0.415 19.04 20.20 03a60443o0103o
60443.727069  16.682  0.025   771   19 o  0   1.52  94.91624 -24.69652  4202.43  5945.65 2.42 2.19 -50.1 -0.381 19.03 20.02 03a60444o0086o
60443.730278  16.639  0.024   802   19 o  0   1.71  94.91624 -24.69652  4222.90  5983.55 2.39 2.14 -50.9 -0.376 19.05 20.05 03a60444o0093o
60443.735970  16.703  0.030   757   23 o  0   1.16  94.91624 -24.69652  4167.74  5906.47 2.76 2.53 -35.4 -0.381 18.87 19.99 03a60444o0105o
60443.747046  16.696  0.028   761   22 o  0   1.33  94.91624 -24.69652  4148.58  6021.93 2.70 2.43 -31.8 -0.377 18.86 19.92 03a60444o0129o
60447.712287  16.689  0.046   766   36 o  0   1.09  94.91624 -24.69652  4241.54  7878.81 2.45 2.08 -42.9 -0.375 18.19 18.95 03a60448o0058o
60447.715545  16.724  0.033   742   24 o  0   1.09  94.91624 -24.69652  4260.01  7918.19 2.56 2.16 -44.2 -0.366 18.86 19.55 03a60448o0065o
60447.721444  16.731  0.035   737   26 o  0   1.30  94.91624 -24.69652  4207.84  7839.49 2.52 2.17 -43.7 -0.367 18.62 19.35 03a60448o0077o
60447.731853  16.772  0.059   710   42 o  0   0.76  94.91624 -24.69652  4184.34  7954.71 2.68 2.24 -41.1 -0.349 18.18 18.76 03a60448o0099o
60448.960392  16.975  0.047   589   28 o  0   1.60  94.91624 -24.69652  4403.09  7827.41 2.38 2.08 -56.1 -0.472 18.53 19.23 04a60449o0043o
60448.964087  17.129  0.059   511   30 o  0   0.87  94.91624 -24.69652  4420.47  7867.58 2.43 2.17 -42.1 -0.384 18.60 19.40 04a60449o0051o
60448.969581  17.106  0.047   522   25 o  0   0.99  94.91624 -24.69652  4361.31  7790.64 2.29 2.03 -60.6 -0.405 18.73 19.55 04a60449o0063o
60448.980864  16.780  0.039   705   28 o  0   1.72  94.91624 -24.69652  4333.98  7911.82 2.38 2.00 -60.4 -0.474 18.72 19.53 04a60449o0087o
60449.958280  16.686  0.045   769   34 o  0   1.21  94.91624 -24.69652  1454.17  2036.21 2.13 2.05  24.3 -0.431 18.51 19.17 04a60450o0034o
60449.961929  16.577  0.052   850   44 o  0   1.10  94.91624 -24.69652  1472.13  2076.44 2.19 2.12  18.9 -0.432 18.46 19.21 04a60450o0042o
60449.972038  16.635  0.038   806   30 o  0   1.18  94.91624 -24.69652  1409.03  2002.47 2.21 2.12   8.9 -0.449 18.69 19.52 04a60450o0064o
60449.985924  16.588  0.034   841   29 o  0   1.70  94.91624 -24.69652  1380.30  2125.63 2.20 2.18  45.3 -0.431 18.64 19.48 04a60450o0094o
60450.754467  17.237  0.097   462   45 o  0   1.40  94.91624 -24.69652  1443.86  2032.85 3.59 3.11   9.1 -0.375 18.02 18.73 03a60451o0148o
60450.758798  17.217  0.081   471   38 o  0   1.25  94.91624 -24.69652  1459.69  2069.25 3.10 2.78  -3.1 -0.361 18.13 18.69 03a60451o0157o
60450.763641  17.396  0.102   400   41 o  0   1.19  94.91624 -24.69652  1405.10  1993.35 2.94 2.67 -13.7 -0.361 18.15 18.66 03a60451o0167o
60450.773842  17.256  0.097   455   44 o  0   1.52  94.91624 -24.69652  1380.02  2106.90 3.26 2.80  -2.5 -0.357 17.97 18.50 03a60451o0188o
60451.728758  17.222  0.072   469   34 o  0   0.94  94.91624 -24.69652  8284.71  6360.56 2.76 2.39 -44.8 -0.362 18.20 18.66 03a60452o0094o
60451.732080  17.394  0.092   400   37 o  0   1.09  94.91624 -24.69652  8302.01  6399.64 3.02 2.63 -51.3 -0.339 18.09 18.64 03a60452o0101o
60451.738331  17.241  0.076   461   35 o  0   0.90  94.91624 -24.69652  8245.49  6318.27 2.67 2.34 -46.2 -0.356 18.15 18.56 03a60452o0114o
60451.748810  17.064  0.073   542   39 o  0   1.17  94.91624 -24.69652  8224.74  6432.44 2.83 2.37 -54.1 -0.349 18.05 18.42 03a60452o0136o
60454.715937  16.827  0.059   675   40 o  0   1.17  94.91624 -24.69652  5602.45  2412.68 2.91 2.70 -53.0 -0.421 18.13 18.70 03a60455o0070o
60454.719259  17.056  0.091   546   50 o  0   1.44  94.91624 -24.69652  5622.74  2452.02 3.68 3.45 -66.2 -0.422 17.87 18.65 03a60455o0077o
60454.726352  17.009  0.079   571   45 o  0   1.42  94.91624 -24.69652  5564.93  2372.44 3.04 2.90 -50.2 -0.418 18.00 18.56 03a60455o0092o
60454.740633  17.149  0.103   502   52 o  0   1.32  94.91624 -24.69652  5543.72  2487.44 3.30 3.13 -53.2 -0.404 17.78 18.38 03a60455o0122o
60455.715125  17.109  0.052   520   27 o  0   1.14  94.91624 -24.69652  2278.73  6014.16 2.90 2.50 -57.9 -0.370 18.67 19.54 03a60456o0068o
